Business_Week,Silver_Change,Silver_Settle,Silver_Volume,Silver_Prev. Day Open Interest,Date,Open Interest,Money Manager Shorts,Money Manager Longs,Producer/Merchant/Processor/User Longs,Producer/Merchant/Processor/User Shorts,Ten_Yr_Futures_Change,Ten_Yr_Futures_Settle,Ten_Yr_Futures_Volume,Ten_Yr_Futures_Prev. Day Open Interest,USD_Change,USD_Settle,USD_Volume,USD_Wave,USD_Prev. Day Open Interest,ZAR_Change,ZAR_Settle,ZAR_Volume,ZAR_Wave,ZAR_Prev. Day Open Interest
"[2012-03-14, 2012-03-20]",0.0,32.43,154.4,538.6,2012-03-20,152564.0,3245.0,23559.0,15219.0,58361.0,0.0,128.940625,8735.8,1801549.2,-0.47600000000000003,79.9748,11302.4,,25711.4,0.09025000000000002,7.64085,2.0,,10802.4
"[2012-03-21, 2012-03-27]",0.0,32.21900000000001,72.2,595.4,2012-03-27,146767.0,5190.0,22221.0,15782.0,57106.0,0.0,129.08125,804283.0,1763784.2,-0.6030000000000001,79.5742,20421.2,,59627.0,-0.06650000000000003,7.73685,,,6140.0
"[2012-03-28, 2012-04-03]",0.0,32.519,26.0,10283.6,2012-04-03,154776.0,5221.0,24060.0,16323.0,58065.0,0.0,129.51875,1110512.4,1737508.4,0.41899999999999993,79.2796,23715.0,,46491.8,0.2,7.78245,,,5999.8
"[2012-04-04, 2012-04-10]",0.0,31.5288,2.0,49671.8,2012-04-10,153142.0,6605.0,21510.0,17999.0,58156.0,0.0,130.625,977583.6,1774152.0,0.45699999999999996,80.0688,17860.0,,44593.0,0.222,7.9626,,,6029.0
"[2012-04-11, 2012-04-17]",0.0,31.687,39.6,46732.6,2012-04-17,161656.0,6050.0,19440.0,21073.0,60964.0,0.0,131.421875,1029369.6,1812621.8,-0.471,79.7712,20763.8,,46033.0,-0.20975,7.986250000000001,,,6029.2
"[2012-04-18, 2012-04-24]",0.0,31.231600000000004,15.6,38099.4,2012-04-24,163799.0,8933.0,19689.0,23338.0,60509.0,0.0,131.753125,838339.6,1808492.8,-0.301,79.5112,18618.8,,44614.6,0.006249999999999999,7.8976500000000005,,,6169.8
"[2012-04-25, 2012-05-01]",0.0,30.9488,5066.6,23149.0,2012-05-01,143447.0,8269.0,18834.0,21009.0,57104.0,0.0,132.003125,964793.6,1852893.4,-0.391,78.9304,18560.0,,45151.2,-0.08725,7.8095,,,6016.2
"[2012-05-02, 2012-05-08]",0.0,30.084999999999997,127.4,875.8,2012-05-08,150237.0,11473.0,18632.0,23043.0,55932.0,0.0,132.515625,951389.2,1838559.2,0.914,79.52900000000001,22315.0,,45914.2,0.15125,7.844150000000001,,,6247.8
"[2012-05-09, 2012-05-15]",0.0,28.714,40.2,691.4,2012-05-15,156119.0,12163.0,18856.0,23257.0,55883.0,0.0,133.1125,1092625.2,1901864.6,1.531,80.60419999999999,33093.0,,49835.2,0.39875000000000005,8.1562,,,6662.2
"[2012-05-16, 2012-05-22]",0.0,28.065999999999995,42.4,457.2,2012-05-22,159105.0,14009.0,19025.0,23091.0,55241.0,0.0,133.5875,1192519.6,1962288.4,0.26800000000000007,81.4736,35554.8,,64991.8,-0.019,8.337,,,7605.6
"[2012-05-23, 2012-05-29]",0.0,27.94875,34.0,364.5,2012-05-29,157233.0,13965.0,18877.0,22223.0,56114.0,0.0,133.734375,1739720.25,2111742.0,0.933,82.46979999999999,27103.0,,76957.2,0.0505,8.4031,,,8375.6
"[2012-05-30, 2012-06-05]",0.0,28.135,44832.0,80669.6,2012-06-05,160849.0,12940.0,19489.0,20876.0,55583.0,0.0,135.00625,467714.8,1961697.0,0.332,82.95240000000001,34582.8,,79214.6,0.09025000000000001,8.529399999999999,,,8057.4
"[2012-06-06, 2012-06-12]",0.0,28.811,51044.0,103907.2,2012-06-12,166586.0,12008.0,19320.0,22731.0,59005.0,0.0,134.315625,22902.4,1829138.0,-0.464,82.4088,32423.4,,119673.8,-0.034,8.392750000000001,,,7959.6
"[2012-06-13, 2012-06-19]",0.0,28.625999999999998,35159.6,83915.6,2012-06-19,167643.0,12567.0,20057.0,22696.0,59007.0,0.0,134.48125,10165.0,1812356.6,-0.595,81.8716,17416.8,,54713.6,-0.17725000000000002,8.370800000000001,53.0,,6799.0
"[2012-06-20, 2012-06-26]",0.0,27.29,61591.8,63845.6,2012-06-26,162526.0,16446.0,19334.0,22567.0,54575.0,0.0,133.484375,686426.8,1593445.8,0.8049999999999999,82.397,19111.8,,54852.4,0.20575,8.48565,,,1201.0
"[2012-06-27, 2012-07-03]",0.0,27.298000000000002,15876.2,20538.0,2012-07-03,158881.0,13828.0,20416.0,23675.0,57710.0,0.0,133.7,877245.4,1776584.4,-0.667,82.28999999999999,24594.4,,65351.4,-0.34875,8.35145,,,1055.4
"[2012-07-04, 2012-07-10]",0.0,27.1975,306.0,2137.25,2012-07-10,162246.0,14313.0,20112.0,24332.0,56867.0,0.0,134.37109375,735110.75,1794149.25,1.687,83.057,21093.4,,64468.2,0.10675,8.27175,,,3601.0
"[2012-07-11, 2012-07-17]",0.0,27.214,311.6,1717.2,2012-07-17,159608.0,15791.0,20622.0,24515.0,57341.0,0.0,134.63125,710946.2,1813093.4,-0.39100000000000007,83.4794,19280.4,,66654.4,-0.03425000000000002,8.3247,,,5615.0
"[2012-07-18, 2012-07-24]",0.0,27.070999999999998,612.4,412.0,2012-07-24,162832.0,17562.0,21027.0,22892.0,56599.0,0.0,134.890625,751330.8,1792873.4,0.9770000000000001,83.5418,19439.0,,68558.0,0.34575,8.3872,,,6668.6
"[2012-07-25, 2012-07-31]",0.0,27.661,13247.8,23703.4,2012-07-31,158939.0,13868.0,22457.0,20756.0,58103.0,0.0,134.721875,962185.4,1754312.4,-1.435,82.9686,23416.2,,68308.0,-0.28049999999999997,8.31095,,,4692.8
"[2012-08-01, 2012-08-07]",0.0,27.656,34934.4,102351.0,2012-08-07,161387.0,13467.0,22790.0,22398.0,59180.0,0.0,134.075,900018.2,1685917.2,-0.45999999999999985,82.7258,22733.4,,65128.8,-0.11075000000000002,8.26935,,,5999.8
"[2012-08-08, 2012-08-14]",0.0,27.954999999999995,30063.6,97360.6,2012-08-14,166970.0,12924.0,23499.0,23157.0,61335.0,0.0,133.4875,754176.2,1655394.0,0.277,82.5586,15762.8,,63064.6,0.006749999999999999,8.16045,,,7237.8
"[2012-08-15, 2012-08-21]",0.0,28.412,33683.4,80153.4,2012-08-21,168075.0,9180.0,26632.0,21107.0,64099.0,0.0,132.5125,911725.0,1645215.4,-0.607,82.4422,17184.8,,61935.8,0.08149999999999999,8.3022,,,7230.6
"[2012-08-22, 2012-08-28]",0.0,30.511000000000003,51861.0,56718.2,2012-08-28,156558.0,4909.0,30436.0,19635.0,65548.0,0.0,133.66875,987216.0,1580121.4,-0.5389999999999999,81.5062,17373.8,,66486.2,0.14,8.3824,,,3832.0
"[2012-08-29, 2012-09-04]",0.0,31.2325,14568.75,15042.75,2012-09-04,159977.0,4259.0,32412.0,17324.0,69006.0,0.0,134.30859375,749345.5,1625283.25,-0.06500000000000003,81.405,12958.2,,65431.6,-0.008999999999999987,8.433200000000001,,,1621.0
"[2012-09-05, 2012-09-11]",0.0,33.123000000000005,250.8,1246.8,2012-09-11,167434.0,3759.0,33239.0,16448.0,70566.0,0.0,134.059375,24447.4,1569663.8,-1.48,80.53620000000001,22550.0,,83146.8,-0.2445,8.2584,,,2517.4
"[2012-09-12, 2012-09-18]",0.0,34.3,250.2,700.6,2012-09-18,179907.0,3673.0,34659.0,13723.0,58154.0,0.0,133.478125,7424.8,1586639.6,-0.993,79.09740000000001,15014.2,,56061.0,-0.01974999999999999,8.26415,65.0,,1933.0
"[2012-09-19, 2012-09-25]",0.0,34.303000000000004,89.6,631.2,2012-09-25,177067.0,3658.0,37643.0,12892.0,58604.0,0.0,132.94375,615913.6,1592031.0,0.48100000000000004,79.38080000000001,15993.0,,35676.2,-0.00875,8.350150000000001,,,878.8
"[2012-09-26, 2012-10-02]",0.0,34.551,37144.4,69973.8,2012-10-02,186361.0,1985.0,39829.0,12872.0,62182.0,0.0,133.56875,835564.0,1671620.0,0.22199999999999998,79.8608,18186.2,,47299.0,0.1685,8.39615,,,862.4
"[2012-10-03, 2012-10-09]",0.0,34.474000000000004,36039.4,87599.0,2012-10-09,186126.0,2331.0,40949.0,13024.0,61664.0,0.0,133.278124,680798.2,1679850.4,0.239,79.72459999999998,16937.2,,45320.4,0.37975000000000003,8.758199999999999,,,992.8
"[2012-10-10, 2012-10-16]",0.0,33.513999999999996,35783.6,87436.8,2012-10-16,185859.0,2210.0,38592.0,12568.0,60650.0,0.0,133.196875,816622.6,1681554.0,-0.6050000000000001,79.7774,16708.4,,43759.2,-0.03899999999999999,8.814249999999998,,,1254.8
"[2012-10-17, 2012-10-23]",0.0,32.451,34698.6,83222.6,2012-10-23,185705.0,2821.0,35378.0,13101.0,60186.0,0.0,132.1875,956903.4,1670643.8,0.6159999999999999,79.59760000000001,18118.4,,46343.0,0.03125,8.7374,,,1581.0
"[2012-10-24, 2012-10-30]",0.0,31.858999999999998,27876.2,78395.6,2012-10-30,180256.0,4347.0,34351.0,13044.0,59261.0,0.0,132.459375,794026.4,1700254.2,-0.093,80.1188,17308.6,,42102.6,-0.125,8.7538,,,1639.6
"[2012-10-31, 2012-11-06]",0.0,31.717999999999996,41235.6,134491.4,2012-11-06,186111.0,4893.0,32243.0,13822.0,60008.0,0.0,132.896875,868400.0,1709291.8,0.7280000000000001,80.4728,20996.0,,40274.4,-0.034,8.741200000000001,,,1656.8
"[2012-11-07, 2012-11-13]",0.0,32.303000000000004,47183.2,129999.4,2012-11-13,191144.0,5022.0,32824.0,13707.0,61408.0,0.0,133.856249,986509.8,1723096.2,0.42500000000000004,81.0194,22043.8,,38060.8,0.15125000000000002,8.7611,,,1320.8
"[2012-11-14, 2012-11-20]",0.0,32.809000000000005,47041.8,107566.8,2012-11-20,195882.0,3048.0,36365.0,13747.0,64627.0,0.0,133.95625,868800.6,1825809.2,-0.13999999999999996,81.09400000000001,21439.8,,38430.8,0.0745,8.918299999999999,,,1109.8
"[2012-11-21, 2012-11-27]",0.0,33.89625,52471.25,83303.0,2012-11-27,181094.0,3043.0,40370.0,13780.0,67107.0,0.0,133.49609375,873239.0,1824988.75,-0.5700000000000001,80.5728,14564.6,,38861.0,-0.037500000000000006,8.93325,,,1845.2
"[2012-11-28, 2012-12-04]",0.0,33.531,21788.2,15899.0,2012-12-04,173134.0,2806.0,39658.0,12842.0,64116.0,0.0,134.034375,652558.8,1777957.0,-0.796,80.04639999999999,19290.0,,37851.4,-0.052749999999999984,8.852500000000001,,,2183.2
"[2012-12-05, 2012-12-11]",0.0,33.044,307.6,1120.2,2012-12-11,174534.0,2967.0,37829.0,12788.0,62688.0,0.0,134.146875,27589.8,1723593.8,0.41999999999999993,80.1606,22457.8,,61963.8,-0.1355,8.6985,204.5,,2304.4
"[2012-12-12, 2012-12-18]",0.0,32.403000000000006,454.4,1172.0,2012-12-18,174704.0,3284.0,33403.0,13369.0,61846.0,0.0,133.171875,11295.2,1713516.2,-0.5409999999999999,79.6618,15892.2,,36896.4,-0.21350000000000002,8.61005,,,1805.8
"[2012-12-19, 2012-12-25]",0.0,30.16125,376.5,1250.5,2012-12-24,180136.0,4459.0,27572.0,14998.0,57726.0,0.0,132.4609375,432890.0,1621652.0,0.43200000000000005,79.57,13222.0,,34022.5,0.11349999999999999,8.632,,,2823.5
"[2012-12-26, 2013-01-01]",0.0,30.06575,61.75,890.75,2012-12-31,176567.0,5014.0,27776.0,15707.0,57567.0,0.0,132.7890625,362970.75,1597673.25,0.16699999999999998,79.76975,13054.75,,43262.0,-0.1095,8.599187500000001,,,3168.0
"[2013-01-02, 2013-01-08]",0.0,30.393199999999997,62.0,243.4,2013-01-08,173224.0,5596.0,26598.0,14946.0,55257.0,0.0,131.74375,995393.2,1680628.4,0.497,80.3774,28927.0,,42875.8,0.06325,8.6413,,,4824.8
"[2013-01-09, 2013-01-15]",0.0,30.804199999999998,45.0,302.0,2013-01-15,176808.0,5382.0,27779.0,15535.0,56820.0,0.0,131.996875,1031466.8,1755713.0,-0.613,79.8954,31071.2,,44189.2,0.223,8.774,,,5688.8
"[2013-01-16, 2013-01-22]",0.0,31.837249999999997,25.75,154.5,2013-01-22,178525.0,5237.0,31573.0,14095.0,57827.0,0.0,132.14453125,1040738.25,1842931.0,0.141,79.954,21428.8,,45646.2,0.0375,8.91475,,,2373.2
"[2013-01-23, 2013-01-29]",0.0,31.439799999999998,2.8,132.4,2013-01-29,180631.0,4432.0,34012.0,14047.0,60203.0,0.0,131.675,1327603.4,1923434.2,-0.349,79.86179999999999,21251.8,,43492.0,0.18075,9.10165,,,2475.2
"[2013-01-30, 2013-02-05]",0.0,31.816000000000003,48016.0,120385.4,2013-02-05,185547.0,2922.0,32550.0,14638.0,61608.0,0.0,131.2625,1729317.2,1992694.8,-0.09100000000000005,79.3586,33499.0,,53836.4,-0.22624999999999998,8.9605,,,4137.2
"[2013-02-06, 2013-02-12]",0.0,31.331,39314.6,133765.4,2013-02-12,187263.0,4837.0,30511.0,16948.0,62371.0,0.0,131.64375,1105772.6,2019453.0,0.6299999999999999,80.1784,30724.0,,50893.4,0.05949999999999999,8.947700000000001,,,3910.6
"[2013-02-13, 2013-02-19]",0.0,30.125000000000004,126619.0,108139.5,2013-02-19,194716.0,9524.0,26391.0,16932.0,58073.0,0.0,131.3984375,1211949.5,2075374.25,0.382,80.4804,21365.8,,47114.8,-0.0435,8.87405,,,3383.4
"[2013-02-20, 2013-02-26]",0.0,28.807000000000006,68256.4,69776.4,2013-02-26,178020.0,13631.0,25283.0,16144.0,55282.0,0.0,132.06875,1960381.0,2189328.0,1.395,81.60159999999999,42123.6,,63154.4,-0.027750000000000004,8.89805,,,3524.4
"[2013-02-27, 2013-03-05]",0.0,28.563,5628.2,7939.2,2013-03-05,181614.0,17484.0,23602.0,17674.0,54048.0,0.0,132.734375,519590.2,2132684.4,0.20699999999999996,82.08699999999999,29224.6,,75597.2,0.19875,9.0298,,,4543.2
"[2013-03-06, 2013-03-12]",0.0,28.877,201.2,827.4,2013-03-12,181986.0,18170.0,23210.0,17147.0,52886.0,0.0,131.803126,49084.4,2113339.8,0.44799999999999995,82.5072,32129.2,,123629.2,0.11425,9.1283,47.0,,5566.8
"[2013-03-13, 2013-03-19]",0.0,28.834000000000003,98.8,751.4,2013-03-19,187780.0,21116.0,23890.0,17915.0,52298.0,0.0,132.165626,26386.0,2127735.2,-0.02100000000000002,82.58579999999999,20228.4,,59894.4,0.08800000000000002,9.2378,20.0,,6526.2
"[2013-03-20, 2013-03-26]",0.0,28.812,63.0,738.6,2013-03-26,184304.0,22382.0,23014.0,17214.0,51011.0,0.0,131.518746,1134461.2,2104392.4,0.10000000000000002,82.8102,19782.6,,68047.0,-0.028500000000000004,9.40565,,,3145.6
"[2013-03-27, 2013-04-02]",0.0,27.99975,50.25,39117.25,2013-04-02,194032.0,26431.0,23449.0,19182.0,48853.0,0.0,132.05469,967486.75,2187763.25,0.31999999999999995,83.14425,19518.0,,87662.5,0.0017500000000000085,9.3246875,,,3699.0
"[2013-04-03, 2013-04-09]",0.0,27.141600000000004,78.2,77316.8,2013-04-09,200810.0,26104.0,25544.0,20751.0,50878.0,0.0,132.815626,1302946.2,2207881.0,-0.678,82.70840000000001,27039.8,,88735.4,-0.336,9.1568,,,4302.0
"[2013-04-10, 2013-04-16]",0.0,25.724600000000002,70.4,67233.6,2013-04-16,220027.0,17721.0,25415.0,20289.0,53814.0,0.0,132.790628,1132836.2,2229087.6,-0.5910000000000002,82.33900000000001,29881.4,,84323.2,0.19874999999999998,9.09175,,,3095.0
"[2013-04-17, 2013-04-23]",0.0,23.1256,12.8,49915.6,2013-04-23,228069.0,19017.0,24706.0,23089.0,54331.0,0.0,133.074998,1117400.6,2238034.8,1.363,82.8656,32973.6,,74874.6,0.0875,9.284699999999999,,,3891.0
"[2013-04-24, 2013-04-30]",0.0,23.7994,4479.2,28619.4,2013-04-30,194361.0,18236.0,24426.0,25136.0,52618.0,0.0,133.284376,909711.0,2257618.0,-1.3789999999999998,82.48920000000001,27819.6,,73413.6,-0.258,9.11455,,,3426.4
"[2013-05-01, 2013-05-07]",0.0,23.752,842.0,1474.0,2013-05-07,198365.0,18231.0,23353.0,24568.0,52410.0,0.0,133.081252,1049280.2,2238815.6,0.528,82.14239999999998,29600.2,,69558.8,0.05550000000000001,9.03485,,,3890.4
"[2013-05-08, 2013-05-14]",0.0,23.687,301.0,1150.8,2013-05-14,202407.0,21798.0,23211.0,25479.0,51513.0,0.0,132.253124,1412993.4,2288706.8,1.3780000000000001,83.027,34340.6,,70333.8,0.19600000000000004,9.154050000000002,,,4889.6
"[2013-05-15, 2013-05-21]",0.0,22.529,130.2,732.4,2013-05-21,214292.0,23511.0,23324.0,27568.0,53700.0,0.0,131.978126,1527473.8,2329532.2,0.242,83.97340000000001,41143.0,,88495.8,0.3115,9.4389,,,4939.4
"[2013-05-22, 2013-05-28]",0.0,22.405,33.5,518.25,2013-05-28,200841.0,23659.0,23722.0,23081.0,50163.0,0.0,131.0585925,2448390.75,2408439.5,0.21700000000000008,83.99,43021.2,,92800.0,0.20449999999999996,9.64245,,,3834.8
"[2013-05-29, 2013-06-04]",0.0,22.502,35282.2,89338.6,2013-06-04,203885.0,23230.0,24460.0,25714.0,52624.0,0.0,130.393752,1211324.8,2357529.2,-1.37,83.1326,42592.8,,88981.4,0.06749999999999999,9.9514,,,3543.6
"[2013-06-05, 2013-06-11]",0.0,22.1,52774.6,139086.2,2013-06-11,208581.0,25599.0,25054.0,23938.0,51881.0,0.0,130.246876,55808.6,2165500.2,-1.692,81.71400000000001,67527.4,,102034.4,0.1885,10.03125,,,4722.6
"[2013-06-12, 2013-06-18]",0.0,21.755,41052.0,121127.8,2013-06-18,212576.0,25425.0,25325.0,23099.0,51422.0,0.0,130.20625,22835.4,2112832.2,-0.37699999999999995,80.76775,27531.5,,68853.0,-0.15499999999999997,9.98515,145.0,,4898.6
"[2013-06-19, 2013-06-25]",0.0,20.086,71240.4,91139.6,2013-06-25,195144.0,26516.0,27102.0,21323.0,49746.0,0.0,126.98124599999998,1554273.2,2118807.6,1.205,82.5115,48050.25,,51967.0,0.09575,10.279250000000001,,,3656.4
"[2013-06-26, 2013-07-02]",0.0,19.087,23518.4,15876.2,2013-07-02,196611.0,24392.0,28155.0,22589.0,51505.0,0.0,126.5,1154870.2,2117842.0,0.964,83.3546,30421.4,,53187.6,-0.1315,10.087050000000001,,,3899.2
"[2013-07-03, 2013-07-09]",0.0,19.14125,280.25,1702.25,2013-07-09,195895.0,23538.0,28243.0,21622.0,49709.0,0.0,125.44922,1106769.0,2179330.75,1.0170000000000001,84.1572,34329.4,,60457.4,0.028249999999999997,10.22325,,,3898.0
"[2013-07-10, 2013-07-16]",0.0,19.725,126.6,1213.6,2013-07-16,194416.0,23165.0,27995.0,21452.0,51502.0,0.0,126.15625,989238.2,2178650.8,-2.144,83.229,39108.4,,67885.0,-0.16125,10.041599999999999,,,2097.4
"[2013-07-17, 2013-07-23]",0.0,19.796,325.0,634.0,2013-07-23,194671.0,21764.0,28085.0,21702.0,51521.0,0.0,126.984374,858562.8,2148925.2,-0.597,82.57260000000001,31174.8,,63192.8,-0.1755,9.91875,,,1248.6
"[2013-07-24, 2013-07-30]",0.0,19.892999999999997,6208.8,14993.4,2013-07-30,194534.0,22419.0,29094.0,21821.0,50558.0,0.0,126.47187799999999,886302.8,2245041.6,-0.121,81.9798,29513.0,,61731.2,0.0845,9.864350000000002,,,3426.4
"[2013-07-31, 2013-08-06]",0.0,19.683,44067.4,132256.0,2013-08-06,194918.0,23759.0,28117.0,18738.0,46508.0,0.0,126.21875,1181498.2,2347219.8,-0.261,81.9076,40707.0,,65575.2,0.12825000000000003,9.952499999999999,,,4171.0
"[2013-08-07, 2013-08-13]",0.0,20.56,59016.4,130458.2,2013-08-13,199824.0,18693.0,30116.0,20232.0,53226.0,0.0,126.518748,898985.0,2309704.6,0.15699999999999997,81.34179999999999,28386.4,,72732.0,0.019999999999999993,9.922,,,4295.4
"[2013-08-14, 2013-08-20]",0.0,22.857,64863.0,100846.2,2013-08-20,201093.0,13000.0,29139.0,19871.0,53617.0,0.0,125.20937800000002,1130425.4,2333887.4,-0.8810000000000001,81.2904,27323.8,,74189.4,0.16575,10.11135,,,3858.2
"[2013-08-21, 2013-08-27]",0.0,23.68,64318.4,74428.8,2013-08-27,182448.0,11649.0,28118.0,17254.0,53743.0,0.0,124.92500199999999,1398621.6,2323949.6,0.26599999999999996,81.35740000000001,30587.8,,72759.6,0.23600000000000002,10.33565,,,2556.4
"[2013-08-28, 2013-09-03]",0.0,24.0825,28394.0,18402.75,2013-09-03,177845.0,9734.0,29109.0,16054.0,51593.0,0.0,125.191405,1202327.75,2215630.25,1.201,82.0306,28409.6,,70877.0,-0.07024999999999999,10.324850000000001,,,2557.8
"[2013-09-04, 2013-09-10]",0.0,23.411,830.2,600.4,2013-09-10,173286.0,10696.0,27301.0,15644.0,48788.0,0.0,124.0875,49362.6,2148988.0,-0.5820000000000001,82.131,33351.8,,77669.4,-0.34450000000000003,10.105599999999999,932.0,,3458.0
"[2013-09-11, 2013-09-17]",0.0,22.118000000000002,219.2,537.2,2013-09-17,174995.0,11071.0,25063.0,15175.0,47646.0,0.0,124.809376,16314.4,2081691.6,-0.7469999999999999,81.38325,20279.25,,67854.25,-0.24674999999999997,9.8985,51.0,,4009.0
"[2013-09-18, 2013-09-24]",0.0,21.996000000000002,121.4,355.8,2013-09-24,175373.0,11977.0,24175.0,16353.0,48101.0,0.0,125.878124,495774.8,1949750.6,-0.605,80.5314,27492.2,,52033.0,0.02724999999999997,9.892900000000001,,,1993.2
"[2013-09-25, 2013-10-01]",0.0,21.655,25045.0,46478.4,2013-10-01,175272.0,13498.0,26105.0,17042.0,48064.0,0.0,126.246874,991639.0,1945960.4,-0.44,80.40619999999998,19805.8,,54045.2,0.291,10.1728,,,2571.0
"[2013-10-02, 2013-10-08]",0.0,22.053999999999995,32571.2,76872.0,2013-10-08,176138.0,11818.0,26791.0,16703.0,49571.0,0.0,126.343748,882880.0,1949838.0,-0.118,80.04260000000001,15903.4,,55417.0,-0.15275,10.115400000000001,,,2391.4
"[2013-10-09, 2013-10-15]",0.0,21.518,42965.0,76328.6,2013-10-15,176789.0,13446.0,27055.0,17608.0,49973.0,0.0,126.028128,853675.4,1995605.6,0.42899999999999994,80.4614,18977.6,,55337.0,-0.050749999999999997,10.02415,,,1688.8
"[2013-10-16, 2013-10-22]",0.0,22.06,39634.8,76175.0,2013-10-22,177485.0,11188.0,29335.0,16389.0,52280.0,0.0,126.87187200000001,1022461.6,2121137.6,-1.271,79.8098,17729.2,,52041.0,-0.24625,9.88805,,,1713.2
"[2013-10-23, 2013-10-29]",0.0,22.624000000000002,32764.4,76530.6,2013-10-29,174026.0,11214.0,31188.0,15910.0,51284.0,0.0,127.590626,714740.2,2189827.4,0.37999999999999995,79.3592,13521.6,,53173.8,0.15125,9.88455,,,2165.2
"[2013-10-30, 2013-11-05]",0.0,22.006,39189.4,117932.6,2013-11-05,174212.0,11351.0,29720.0,15552.0,51018.0,0.0,127.040626,1095180.4,2204519.8,1.117,80.4674,21259.6,,48350.0,0.346,10.17445,,,3180.2
"[2013-11-06, 2013-11-12]",0.0,21.362000000000002,45183.2,129446.2,2013-11-12,186365.0,19476.0,29258.0,17786.0,51831.0,0.0,126.421876,982653.4,2267838.6,0.46499999999999986,81.0504,25344.4,,43079.6,0.13425,10.3844,,,2379.4
"[2013-11-13, 2013-11-19]",0.0,20.516399999999997,49294.2,111353.2,2013-11-19,197970.0,23982.0,28639.0,20866.0,50330.0,0.0,126.750002,926402.6,2302620.6,-0.5079999999999999,80.9074,16518.4,,42474.6,-0.20274999999999999,10.243849999999998,,,3535.0
"[2013-11-20, 2013-11-26]",0.0,19.916800000000002,56103.2,87488.0,2013-11-26,169815.0,28267.0,28977.0,18254.0,45492.0,0.0,126.606252,1624932.6,2439846.6,-0.10600000000000004,80.92640000000002,20068.8,,42911.2,-0.07025,10.151349999999999,,,4674.8
"[2013-11-27, 2013-12-03]",0.0,19.464499999999997,7713.75,21878.5,2013-12-03,174124.0,33142.0,27756.0,17964.0,41939.0,0.0,126.4843725,518761.5,2435302.25,-0.02000000000000003,80.7422,13383.8,,45270.2,0.20550000000000002,10.279900000000001,,,3320.8
"[2013-12-04, 2013-12-10]",0.0,19.730600000000003,357.6,3812.4,2013-12-10,172292.0,28976.0,28254.0,19949.0,47008.0,0.0,125.821876,54428.0,2414914.2,-0.6539999999999999,80.2576,23748.0,,49404.8,0.01075000000000001,10.4044,,,3004.4
"[2013-12-11, 2013-12-17]",0.0,19.82,93.8,1911.4,2013-12-17,174141.0,27007.0,28928.0,19688.0,47927.0,0.0,125.659374,14154.0,2248059.6,0.08100000000000002,80.09075,16424.5,,55339.0,-0.01249999999999999,10.372250000000001,43.0,,4065.0
"[2013-12-18, 2013-12-24]",0.0,19.481199999999998,38.4,1525.4,2013-12-24,173041.0,27219.0,28756.0,20287.0,48161.0,0.0,124.13750399999999,295200.6,2169127.8,0.4600000000000001,80.6154,20722.2,,41259.2,-0.008249999999999987,10.48735,,,2664.0
"[2013-12-25, 2013-12-31]",0.0,19.7045,81.75,1879.5,2013-12-31,171427.0,24387.0,29960.0,19659.0,49415.0,0.0,123.05859749999999,303257.5,2166689.25,-0.464,80.3755,13276.5,,43877.75,0.15075,10.58525,,,2405.0
"[2014-01-01, 2014-01-07]",0.0,20.0305,27.75,101.25,2014-01-07,170272.0,21028.0,28288.0,19100.0,48930.0,0.0,123.38672,628047.25,2213900.0,0.19199999999999998,80.88225,22724.5,,45223.75,-0.026250000000000002,10.770125,,,1614.75
"[2014-01-08, 2014-01-14]",0.0,19.9988,22.0,53.2,2014-01-14,174993.0,20967.0,29758.0,18867.0,49494.0,0.0,123.89687599999999,1107444.8,2228268.6,-0.22400000000000003,80.8836,27309.0,,45604.8,0.14725,10.87465,,,1613.6
"[2014-01-15, 2014-01-21]",0.0,20.05825,155.5,156.5,2014-01-21,179859.0,22677.0,29999.0,20658.0,50022.0,0.0,124.2578125,860480.5,2203135.25,0.47,81.223,19072.6,,45155.4,-0.002999999999999989,10.962599999999998,,,1769.2
"[2014-01-22, 2014-01-28]",0.0,19.7584,29.6,236.6,2014-01-28,183561.0,26096.0,27588.0,21137.0,49311.0,0.0,124.740624,1363332.4,2281825.4,-0.5690000000000001,80.72800000000001,20826.2,,48839.2,0.1975,11.1137,,,2062.6
"[2014-01-29, 2014-02-04]",0.0,19.322,28650.2,106780.4,2014-02-04,189297.0,29305.0,28952.0,22834.0,44655.0,0.0,125.878124,1519724.6,2371603.6,0.5670000000000001,81.10220000000001,20809.4,,48562.4,0.031000000000000028,11.25425,,,2276.0
"[2014-02-05, 2014-02-11]",0.0,19.9868,47088.8,170369.6,2014-02-11,187895.0,23252.0,30927.0,22042.0,45848.0,0.0,125.79375,1207174.2,2384627.0,-0.52,80.86399999999999,21607.4,,47069.4,-0.10800000000000001,11.13495,,,2275.6
"[2014-02-12, 2014-02-18]",0.47700000000000004,21.013749999999998,69593.25,139629.5,2014-02-18,194241.0,12122.0,30626.0,22826.0,52448.0,0.03125,125.648435,1001084.0,2394934.0,-0.6579999999999999,80.30460000000001,16504.6,,48055.6,-0.1325,10.9588,,,2119.0
"[2014-02-19, 2014-02-25]",0.669,21.865999999999996,64585.0,61452.4,2014-02-25,181176.0,9804.0,34894.0,22885.0,54613.0,1.0625,125.628126,1306605.8,2409162.8,0.11900000000000002,80.23240000000001,15974.0,,50133.6,-0.14975,10.92495,,,1939.4
