Business_Week,Palladium_Change,Palladium_Settle,Palladium_Volume,Palladium_Prev. Day Open Interest,Date,Open Interest,Money Manager Shorts,Money Manager Longs,Producer/Merchant/Processor/User Longs,Producer/Merchant/Processor/User Shorts,Ten_Yr_Futures_Change,Ten_Yr_Futures_Settle,Ten_Yr_Futures_Volume,Ten_Yr_Futures_Prev. Day Open Interest,USD_Change,USD_Settle,USD_Volume,USD_Wave,USD_Prev. Day Open Interest,ZAR_Change,ZAR_Settle,ZAR_Volume,ZAR_Wave,ZAR_Prev. Day Open Interest
"[2012-05-09, 2012-05-15]",0.0,605.21,0.0,2.0,2012-05-15,25307.0,5923.0,8945.0,1143.0,9744.0,0.0,133.1125,1092625.2,1901864.6,1.531,80.60419999999999,33093.0,,49835.2,0.39875000000000005,8.1562,,,6662.2
"[2012-05-16, 2012-05-22]",0.0,605.65,0.0,15097.8,2012-05-22,25990.0,6671.0,9107.0,1796.0,10010.0,0.0,133.5875,1192519.6,1962288.4,0.26800000000000007,81.4736,35554.8,,64991.8,-0.019,8.337,,,7605.6
"[2012-05-23, 2012-05-29]",0.0,592.95,0.0,18306.0,2012-05-29,26101.0,6881.0,9668.0,1867.0,9632.0,0.0,133.734375,1739720.25,2111742.0,0.933,82.46979999999999,27103.0,,76957.2,0.0505,8.4031,,,8375.6
"[2012-05-30, 2012-06-05]",0.0,611.8799999999999,759.6,17360.0,2012-06-05,24592.0,6346.0,9991.0,1966.0,10019.0,0.0,135.00625,467714.8,1961697.0,0.332,82.95240000000001,34582.8,,79214.6,0.09025000000000001,8.529399999999999,,,8057.4
"[2012-06-06, 2012-06-12]",0.0,622.5,51.4,15637.6,2012-06-12,23890.0,5675.0,10639.0,1390.0,9934.0,0.0,134.315625,22902.4,1829138.0,-0.464,82.4088,32423.4,,119673.8,-0.034,8.392750000000001,,,7959.6
"[2012-06-13, 2012-06-19]",0.0,628.9599999999999,32.0,7631.2,2012-06-19,22857.0,5145.0,10714.0,828.0,9867.0,0.0,134.48125,10165.0,1812356.6,-0.595,81.8716,17416.8,,54713.6,-0.17725000000000002,8.370800000000001,53.0,,6799.0
"[2012-06-20, 2012-06-26]",0.0,606.1099999999999,21.4,23.0,2012-06-26,23381.0,6218.0,10608.0,812.0,9355.0,0.0,133.484375,686426.8,1593445.8,0.8049999999999999,82.397,19111.8,,54852.4,0.20575,8.48565,,,1201.0
"[2012-06-27, 2012-07-03]",0.0,579.42,1.0,14.0,2012-07-03,23869.0,6476.0,10115.0,1255.0,9146.0,0.0,133.7,877245.4,1776584.4,-0.667,82.28999999999999,24594.4,,65351.4,-0.34875,8.35145,,,1055.4
"[2012-07-04, 2012-07-10]",0.0,580.25,0.0,9.0,2012-07-10,24174.0,6849.0,10435.0,1221.0,8868.0,0.0,134.37109375,735110.75,1794149.25,1.687,83.057,21093.4,,64468.2,0.10675,8.27175,,,3601.0
"[2012-07-11, 2012-07-17]",0.0,579.63,0.0,8.4,2012-07-17,24041.0,6648.0,10024.0,1319.0,8991.0,0.0,134.63125,710946.2,1813093.4,-0.39100000000000007,83.4794,19280.4,,66654.4,-0.03425000000000002,8.3247,,,5615.0
"[2012-07-18, 2012-07-24]",0.0,572.9799999999999,0.2,5.0,2012-07-24,26234.0,7035.0,9827.0,2371.0,9569.0,0.0,134.890625,751330.8,1792873.4,0.9770000000000001,83.5418,19439.0,,68558.0,0.34575,8.3872,,,6668.6
"[2012-07-25, 2012-07-31]",0.0,576.3599999999999,0.0,7.2,2012-07-31,25882.0,6935.0,9783.0,2222.0,9998.0,0.0,134.721875,962185.4,1754312.4,-1.435,82.9686,23416.2,,68308.0,-0.28049999999999997,8.31095,,,4692.8
"[2012-08-01, 2012-08-07]",0.0,578.5200000000001,0.0,11.8,2012-08-07,26347.0,6952.0,10006.0,2110.0,9962.0,0.0,134.075,900018.2,1685917.2,-0.45999999999999985,82.7258,22733.4,,65128.8,-0.11075000000000002,8.26935,,,5999.8
"[2012-08-08, 2012-08-14]",0.0,581.0,0.0,5.0,2012-08-14,26367.0,7141.0,10082.0,2272.0,10358.0,0.0,133.4875,754176.2,1655394.0,0.277,82.5586,15762.8,,63064.6,0.006749999999999999,8.16045,,,7237.8
"[2012-08-15, 2012-08-21]",0.0,599.08,0.0,13237.4,2012-08-21,26714.0,5863.0,10983.0,2546.0,11473.0,0.0,132.5125,911725.0,1645215.4,-0.607,82.4422,17184.8,,61935.8,0.08149999999999999,8.3022,,,7230.6
"[2012-08-22, 2012-08-28]",0.0,645.83,0.0,21049.6,2012-08-28,25112.0,3940.0,10927.0,2375.0,11629.0,0.0,133.66875,987216.0,1580121.4,-0.5389999999999999,81.5062,17373.8,,66486.2,0.14,8.3824,,,3832.0
"[2012-08-29, 2012-09-04]",0.0,629.4625,638.5,19169.75,2012-09-04,23297.0,3382.0,10642.0,1590.0,11379.0,0.0,134.30859375,749345.5,1625283.25,-0.06500000000000003,81.405,12958.2,,65431.6,-0.008999999999999987,8.433200000000001,,,1621.0
"[2012-09-05, 2012-09-11]",0.0,658.76,127.6,14688.0,2012-09-11,23499.0,2126.0,9923.0,1155.0,11761.0,0.0,134.059375,24447.4,1569663.8,-1.48,80.53620000000001,22550.0,,83146.8,-0.2445,8.2584,,,2517.4
"[2012-09-12, 2012-09-18]",0.0,684.3100000000001,113.2,8155.8,2012-09-18,24772.0,1555.0,11066.0,727.0,12111.0,0.0,133.478125,7424.8,1586639.6,-0.993,79.09740000000001,15014.2,,56061.0,-0.01974999999999999,8.26415,65.0,,1933.0
"[2012-09-19, 2012-09-25]",0.0,656.94,37.4,307.4,2012-09-25,22619.0,1400.0,11083.0,824.0,13001.0,0.0,132.94375,615913.6,1592031.0,0.48100000000000004,79.38080000000001,15993.0,,35676.2,-0.00875,8.350150000000001,,,878.8
"[2012-09-26, 2012-10-02]",0.0,639.0200000000001,4.0,18.6,2012-10-02,23308.0,1323.0,11465.0,728.0,13368.0,0.0,133.56875,835564.0,1671620.0,0.22199999999999998,79.8608,18186.2,,47299.0,0.1685,8.39615,,,862.4
"[2012-10-03, 2012-10-09]",0.0,660.67,0.2,8.2,2012-10-09,23235.0,1485.0,12021.0,594.0,13130.0,0.0,133.278124,680798.2,1679850.4,0.239,79.72459999999998,16937.2,,45320.4,0.37975000000000003,8.758199999999999,,,992.8
"[2012-10-10, 2012-10-16]",0.0,641.6,0.0,68.2,2012-10-16,22139.0,1341.0,11168.0,706.0,12356.0,0.0,133.196875,816622.6,1681554.0,-0.6050000000000001,79.7774,16708.4,,43759.2,-0.03899999999999999,8.814249999999998,,,1254.8
"[2012-10-17, 2012-10-23]",0.0,628.3199999999999,0.0,5.4,2012-10-23,21605.0,1950.0,9673.0,936.0,11692.0,0.0,132.1875,956903.4,1670643.8,0.6159999999999999,79.59760000000001,18118.4,,46343.0,0.03125,8.7374,,,1581.0
"[2012-10-24, 2012-10-30]",0.0,595.43,0.0,7.8,2012-10-30,22946.0,3168.0,9446.0,1269.0,11202.0,0.0,132.459375,794026.4,1700254.2,-0.093,80.1188,17308.6,,42102.6,-0.125,8.7538,,,1639.6
"[2012-10-31, 2012-11-06]",0.0,608.21,0.6,11.6,2012-11-06,24259.0,3337.0,10149.0,1481.0,11713.0,0.0,132.896875,868400.0,1709291.8,0.7280000000000001,80.4728,20996.0,,40274.4,-0.034,8.741200000000001,,,1656.8
"[2012-11-07, 2012-11-13]",0.0,615.28,0.0,9.6,2012-11-13,25529.0,2857.0,10655.0,1522.0,12030.0,0.0,133.856249,986509.8,1723096.2,0.42500000000000004,81.0194,22043.8,,38060.8,0.15125000000000002,8.7611,,,1320.8
"[2012-11-14, 2012-11-20]",0.0,635.85,0.0,7435.6,2012-11-20,23517.0,1985.0,11182.0,1015.0,12369.0,0.0,133.95625,868800.6,1825809.2,-0.13999999999999996,81.09400000000001,21439.8,,38430.8,0.0745,8.918299999999999,,,1109.8
"[2012-11-21, 2012-11-27]",0.0,661.5375,0.0,18871.25,2012-11-27,25096.0,1402.0,12236.0,1143.0,13742.0,0.0,133.49609375,873239.0,1824988.75,-0.5700000000000001,80.5728,14564.6,,38861.0,-0.037500000000000006,8.93325,,,1845.2
"[2012-11-28, 2012-12-04]",0.0,682.98,662.4,18625.8,2012-12-04,26199.0,673.0,14809.0,748.0,15161.0,0.0,134.034375,652558.8,1777957.0,-0.796,80.04639999999999,19290.0,,37851.4,-0.052749999999999984,8.852500000000001,,,2183.2
"[2012-12-05, 2012-12-11]",0.0,695.3100000000001,21.2,15505.2,2012-12-11,29198.0,1080.0,16555.0,812.0,16244.0,0.0,134.146875,27589.8,1723593.8,0.41999999999999993,80.1606,22457.8,,61963.8,-0.1355,8.6985,204.5,,2304.4
"[2012-12-12, 2012-12-18]",0.0,695.5500000000001,16.2,8465.6,2012-12-18,30682.0,1617.0,18010.0,779.0,16138.0,0.0,133.171875,11295.2,1713516.2,-0.5409999999999999,79.6618,15892.2,,36896.4,-0.21350000000000002,8.61005,,,1805.8
"[2012-12-19, 2012-12-25]",0.0,685.3625,21.0,43.25,2012-12-24,29210.0,1297.0,18066.0,609.0,16202.0,0.0,132.4609375,432890.0,1621652.0,0.43200000000000005,79.57,13222.0,,34022.5,0.11349999999999999,8.632,,,2823.5
"[2012-12-26, 2013-01-01]",0.0,700.25,0.5,19.5,2012-12-31,32293.0,1317.0,19696.0,640.0,17294.0,0.0,132.7890625,362970.75,1597673.25,0.16699999999999998,79.76975,13054.75,,43262.0,-0.1095,8.599187500000001,,,3168.0
"[2013-01-02, 2013-01-08]",0.0,685.5699999999999,0.4,4.0,2013-01-08,30803.0,1628.0,16861.0,1963.0,17585.0,0.0,131.74375,995393.2,1680628.4,0.497,80.3774,28927.0,,42875.8,0.06325,8.6413,,,4824.8
"[2013-01-09, 2013-01-15]",0.0,700.95,0.0,5.0,2013-01-15,34682.0,1917.0,18544.0,2293.0,17827.0,0.0,131.996875,1031466.8,1755713.0,-0.613,79.8954,31071.2,,44189.2,0.223,8.774,,,5688.8
"[2013-01-16, 2013-01-22]",0.0,725.5625,0.0,2.25,2013-01-22,37420.0,1898.0,20870.0,2059.0,18886.0,0.0,132.14453125,1040738.25,1842931.0,0.141,79.954,21428.8,,45646.2,0.0375,8.91475,,,2373.2
"[2013-01-23, 2013-01-29]",0.0,736.1,0.0,0.6,2013-01-29,42039.0,2070.0,24602.0,1614.0,20738.0,0.0,131.675,1327603.4,1923434.2,-0.349,79.86179999999999,21251.8,,43492.0,0.18075,9.10165,,,2475.2
"[2013-01-30, 2013-02-05]",0.0,754.95,0.0,2.8,2013-02-05,46501.0,2592.0,25416.0,1543.0,22663.0,0.0,131.2625,1729317.2,1992694.8,-0.09100000000000005,79.3586,33499.0,,53836.4,-0.22624999999999998,8.9605,,,4137.2
"[2013-02-06, 2013-02-12]",0.0,758.95,0.0,3.0,2013-02-12,49221.0,2311.0,26202.0,1522.0,24053.0,0.0,131.64375,1105772.6,2019453.0,0.6299999999999999,80.1784,30724.0,,50893.4,0.05949999999999999,8.947700000000001,,,3910.6
"[2013-02-13, 2013-02-19]",0.0,762.95,0.0,3.0,2013-02-19,49235.0,2565.0,26017.0,1378.0,24488.0,0.0,131.3984375,1211949.5,2075374.25,0.382,80.4804,21365.8,,47114.8,-0.0435,8.87405,,,3383.4
"[2013-02-20, 2013-02-26]",0.0,738.35,0.0,33494.2,2013-02-26,38640.0,1329.0,23479.0,928.0,22598.0,0.0,132.06875,1960381.0,2189328.0,1.395,81.60159999999999,42123.6,,63154.4,-0.027750000000000004,8.89805,,,3524.4
"[2013-02-27, 2013-03-05]",0.0,727.9,1177.0,33362.2,2013-03-05,38292.0,1643.0,22637.0,1464.0,22808.0,0.0,132.734375,519590.2,2132684.4,0.20699999999999996,82.08699999999999,29224.6,,75597.2,0.19875,9.0298,,,4543.2
"[2013-03-06, 2013-03-12]",0.0,765.25,19.8,27322.8,2013-03-12,44576.0,1150.0,25778.0,962.0,24515.0,0.0,131.803126,49084.4,2113339.8,0.44799999999999995,82.5072,32129.2,,123629.2,0.11425,9.1283,47.0,,5566.8
"[2013-03-13, 2013-03-19]",0.0,761.6,5.8,9662.6,2013-03-19,43273.0,1330.0,25303.0,808.0,24416.0,0.0,132.165626,26386.0,2127735.2,-0.02100000000000002,82.58579999999999,20228.4,,59894.4,0.08800000000000002,9.2378,20.0,,6526.2
"[2013-03-20, 2013-03-26]",0.0,757.27,3.8,39.4,2013-03-26,43300.0,1503.0,25607.0,798.0,24149.0,0.0,131.518746,1134461.2,2104392.4,0.10000000000000002,82.8102,19782.6,,68047.0,-0.028500000000000004,9.40565,,,3145.6
"[2013-03-27, 2013-04-02]",0.0,771.325,0.25,45.0,2013-04-02,45947.0,1343.0,27085.0,845.0,24782.0,0.0,132.05469,967486.75,2187763.25,0.31999999999999995,83.14425,19518.0,,87662.5,0.0017500000000000085,9.3246875,,,3699.0
"[2013-04-03, 2013-04-09]",0.0,732.3700000000001,0.4,34.4,2013-04-09,43107.0,1891.0,23049.0,1085.0,22814.0,0.0,132.815626,1302946.2,2207881.0,-0.678,82.70840000000001,27039.8,,88735.4,-0.336,9.1568,,,4302.0
"[2013-04-10, 2013-04-16]",0.0,700.55,2.0,49.6,2013-04-16,44030.0,1856.0,19693.0,2283.0,21613.0,0.0,132.790628,1132836.2,2229087.6,-0.5910000000000002,82.33900000000001,29881.4,,84323.2,0.19874999999999998,9.09175,,,3095.0
"[2013-04-17, 2013-04-23]",0.0,671.5400000000001,0.0,0.6,2013-04-23,41135.0,2339.0,19421.0,2688.0,21339.0,0.0,133.074998,1117400.6,2238034.8,1.363,82.8656,32973.6,,74874.6,0.0875,9.284699999999999,,,3891.0
"[2013-04-24, 2013-04-30]",0.0,684.46,0.6,6.2,2013-04-30,42070.0,1879.0,19339.0,3265.0,21696.0,0.0,133.284376,909711.0,2257618.0,-1.3789999999999998,82.48920000000001,27819.6,,73413.6,-0.258,9.11455,,,3426.4
"[2013-05-01, 2013-05-07]",0.0,688.7099999999999,0.2,4.2,2013-05-07,41279.0,2164.0,18761.0,2939.0,21585.0,0.0,133.081252,1049280.2,2238815.6,0.528,82.14239999999998,29600.2,,69558.8,0.05550000000000001,9.03485,,,3890.4
"[2013-05-08, 2013-05-14]",0.0,711.95,0.0,4.0,2013-05-14,42816.0,631.0,19368.0,3508.0,22433.0,0.0,132.253124,1412993.4,2288706.8,1.3780000000000001,83.027,34340.6,,70333.8,0.19600000000000004,9.154050000000002,,,4889.6
"[2013-05-15, 2013-05-21]",0.0,741.1,0.0,19436.0,2013-05-21,42360.0,647.0,20560.0,3189.0,23074.0,0.0,131.978126,1527473.8,2329532.2,0.242,83.97340000000001,41143.0,,88495.8,0.3115,9.4389,,,4939.4
"[2013-05-22, 2013-05-28]",0.0,743.2125,0.0,31809.0,2013-05-28,45058.0,706.0,21659.0,3539.0,23823.0,0.0,131.0585925,2448390.75,2408439.5,0.21700000000000008,83.99,43021.2,,92800.0,0.20449999999999996,9.64245,,,3834.8
"[2013-05-29, 2013-06-04]",0.0,752.49,355.6,30972.4,2013-06-04,43289.0,794.0,22528.0,3066.0,23043.0,0.0,130.393752,1211324.8,2357529.2,-1.37,83.1326,42592.8,,88981.4,0.06749999999999999,9.9514,,,3543.6
"[2013-06-05, 2013-06-11]",0.0,758.5800000000002,25.0,25123.2,2013-06-11,44391.0,882.0,23613.0,3051.0,23331.0,0.0,130.246876,55808.6,2165500.2,-1.692,81.71400000000001,67527.4,,102034.4,0.1885,10.03125,,,4722.6
"[2013-06-12, 2013-06-18]",0.0,727.4999999999999,15.4,15726.2,2013-06-18,41397.0,998.0,23961.0,2480.0,21910.0,0.0,130.20625,22835.4,2112832.2,-0.37699999999999995,80.76775,27531.5,,68853.0,-0.15499999999999997,9.98515,145.0,,4898.6
"[2013-06-19, 2013-06-25]",0.0,670.98,30.6,120.2,2013-06-25,38331.0,1535.0,20794.0,1949.0,19764.0,0.0,126.98124599999998,1554273.2,2118807.6,1.205,82.5115,48050.25,,51967.0,0.09575,10.279250000000001,,,3656.4
"[2013-06-26, 2013-07-02]",0.0,662.4100000000001,2.2,59.0,2013-07-02,39419.0,1946.0,21144.0,2152.0,20930.0,0.0,126.5,1154870.2,2117842.0,0.964,83.3546,30421.4,,53187.6,-0.1315,10.087050000000001,,,3899.2
"[2013-07-03, 2013-07-09]",0.0,687.475,1.5,53.0,2013-07-09,40202.0,1710.0,21806.0,1899.0,20866.0,0.0,125.44922,1106769.0,2179330.75,1.0170000000000001,84.1572,34329.4,,60457.4,0.028249999999999997,10.22325,,,3898.0
"[2013-07-10, 2013-07-16]",0.0,723.3100000000001,0.0,51.4,2013-07-16,40930.0,590.0,22421.0,1814.0,21319.0,0.0,126.15625,989238.2,2178650.8,-2.144,83.229,39108.4,,67885.0,-0.16125,10.041599999999999,,,2097.4
"[2013-07-17, 2013-07-23]",0.0,743.5,0.0,2.8,2013-07-23,40607.0,628.0,23233.0,1515.0,21221.0,0.0,126.984374,858562.8,2148925.2,-0.597,82.57260000000001,31174.8,,63192.8,-0.1755,9.91875,,,1248.6
"[2013-07-24, 2013-07-30]",0.0,735.77,0.4,3.0,2013-07-30,41868.0,926.0,23896.0,1244.0,21724.0,0.0,126.47187799999999,886302.8,2245041.6,-0.121,81.9798,29513.0,,61731.2,0.0845,9.864350000000002,,,3426.4
"[2013-07-31, 2013-08-06]",0.0,728.28,0.0,2.6,2013-08-06,43925.0,935.0,25008.0,1304.0,21979.0,0.0,126.21875,1181498.2,2347219.8,-0.261,81.9076,40707.0,,65575.2,0.12825000000000003,9.952499999999999,,,4171.0
"[2013-08-07, 2013-08-13]",0.0,734.94,0.0,2.0,2013-08-13,45523.0,1067.0,25548.0,1219.0,22153.0,0.0,126.518748,898985.0,2309704.6,0.15699999999999997,81.34179999999999,28386.4,,72732.0,0.019999999999999993,9.922,,,4295.4
"[2013-08-14, 2013-08-20]",0.0,751.6600000000001,0.0,13770.6,2013-08-20,43668.0,952.0,26068.0,1121.0,24959.0,0.0,125.20937800000002,1130425.4,2333887.4,-0.8810000000000001,81.2904,27323.8,,74189.4,0.16575,10.11135,,,3858.2
"[2013-08-21, 2013-08-27]",0.0,749.03,0.0,34050.2,2013-08-27,42317.0,1122.0,25598.0,1163.0,24932.0,0.0,124.92500199999999,1398621.6,2323949.6,0.26599999999999996,81.35740000000001,30587.8,,72759.6,0.23600000000000002,10.33565,,,2556.4
"[2013-08-28, 2013-09-03]",0.0,730.5250000000001,589.25,33449.25,2013-09-03,38686.0,1500.0,24219.0,1021.0,24088.0,0.0,125.191405,1202327.75,2215630.25,1.201,82.0306,28409.6,,70877.0,-0.07024999999999999,10.324850000000001,,,2557.8
"[2013-09-04, 2013-09-10]",0.0,690.06,55.4,30599.2,2013-09-10,37371.0,1437.0,22797.0,1723.0,23048.0,0.0,124.0875,49362.6,2148988.0,-0.5820000000000001,82.131,33351.8,,77669.4,-0.34450000000000003,10.105599999999999,932.0,,3458.0
"[2013-09-11, 2013-09-17]",0.0,697.5699999999999,17.2,21646.8,2013-09-17,37586.0,2149.0,23391.0,1562.0,22656.0,0.0,124.809376,16314.4,2081691.6,-0.7469999999999999,81.38325,20279.25,,67854.25,-0.24674999999999997,9.8985,51.0,,4009.0
"[2013-09-18, 2013-09-24]",0.0,718.5899999999999,7.4,1290.2,2013-09-24,38810.0,1528.0,23570.0,1839.0,23346.0,0.0,125.878124,495774.8,1949750.6,-0.605,80.5314,27492.2,,52033.0,0.02724999999999997,9.892900000000001,,,1993.2
"[2013-09-25, 2013-10-01]",0.0,724.24,1.0,7.0,2013-10-01,39271.0,1173.0,24055.0,1834.0,23759.0,0.0,126.246874,991639.0,1945960.4,-0.44,80.40619999999998,19805.8,,54045.2,0.291,10.1728,,,2571.0
"[2013-10-02, 2013-10-08]",0.0,707.7199999999999,0.0,7.0,2013-10-08,40035.0,1490.0,23387.0,2317.0,23822.0,0.0,126.343748,882880.0,1949838.0,-0.118,80.04260000000001,15903.4,,55417.0,-0.15275,10.115400000000001,,,2391.4
"[2013-10-09, 2013-10-15]",0.0,709.3,0.0,7.0,2013-10-15,39466.0,1776.0,23815.0,2184.0,23489.0,0.0,126.028128,853675.4,1995605.6,0.42899999999999994,80.4614,18977.6,,55337.0,-0.050749999999999997,10.02415,,,1688.8
"[2013-10-16, 2013-10-22]",0.0,738.0300000000001,0.0,1.2,2013-10-22,42651.0,1006.0,25622.0,1968.0,24226.0,0.0,126.87187200000001,1022461.6,2121137.6,-1.271,79.8098,17729.2,,52041.0,-0.24625,9.88805,,,1713.2
"[2013-10-23, 2013-10-29]",0.0,746.8599999999999,0.0,1.0,2013-10-29,43183.0,1341.0,27012.0,1612.0,24625.0,0.0,127.590626,714740.2,2189827.4,0.37999999999999995,79.3592,13521.6,,53173.8,0.15125,9.88455,,,2165.2
"[2013-10-30, 2013-11-05]",0.0,744.32,0.4,1.2,2013-11-05,44907.0,1412.0,27843.0,1466.0,24595.0,0.0,127.040626,1095180.4,2204519.8,1.117,80.4674,21259.6,,48350.0,0.346,10.17445,,,3180.2
"[2013-11-06, 2013-11-12]",0.0,755.1299999999999,0.0,0.8,2013-11-12,43881.0,1728.0,27972.0,1760.0,25505.0,0.0,126.421876,982653.4,2267838.6,0.46499999999999986,81.0504,25344.4,,43079.6,0.13425,10.3844,,,2379.4
"[2013-11-13, 2013-11-19]",0.0,728.94,0.0,7110.2,2013-11-19,40911.0,2003.0,25689.0,1417.0,24445.0,0.0,126.750002,926402.6,2302620.6,-0.5079999999999999,80.9074,16518.4,,42474.6,-0.20274999999999999,10.243849999999998,,,3535.0
"[2013-11-20, 2013-11-26]",0.0,715.35,0.0,34962.0,2013-11-26,38063.0,1670.0,22938.0,1821.0,23096.0,0.0,126.606252,1624932.6,2439846.6,-0.10600000000000004,80.92640000000002,20068.8,,42911.2,-0.07025,10.151349999999999,,,4674.8
"[2013-11-27, 2013-12-03]",0.0,714.6999999999999,885.0,36117.75,2013-12-03,36898.0,1768.0,22426.0,2115.0,22610.0,0.0,126.4843725,518761.5,2435302.25,-0.02000000000000003,80.7422,13383.8,,45270.2,0.20550000000000002,10.279900000000001,,,3320.8
"[2013-12-04, 2013-12-10]",0.0,734.66,19.4,28928.0,2013-12-10,39043.0,1320.0,22020.0,2120.0,23251.0,0.0,125.821876,54428.0,2414914.2,-0.6539999999999999,80.2576,23748.0,,49404.8,0.01075000000000001,10.4044,,,3004.4
"[2013-12-11, 2013-12-17]",0.0,717.84,13.8,11214.4,2013-12-17,39108.0,2196.0,20624.0,2825.0,22813.0,0.0,125.659374,14154.0,2248059.6,0.08100000000000002,80.09075,16424.5,,55339.0,-0.01249999999999999,10.372250000000001,43.0,,4065.0
"[2013-12-18, 2013-12-24]",0.0,696.17,0.6,37.0,2013-12-24,39252.0,3714.0,19758.0,3560.0,21170.0,0.0,124.13750399999999,295200.6,2169127.8,0.4600000000000001,80.6154,20722.2,,41259.2,-0.008249999999999987,10.48735,,,2664.0
"[2013-12-25, 2013-12-31]",0.0,709.55,7.75,30.25,2013-12-31,40795.0,4174.0,19834.0,3628.0,21239.0,0.0,123.05859749999999,303257.5,2166689.25,-0.464,80.3755,13276.5,,43877.75,0.15075,10.58525,,,2405.0
"[2014-01-01, 2014-01-07]",0.0,734.5124999999999,0.0,18.25,2014-01-07,41537.0,3292.0,20718.0,3621.0,21982.0,0.0,123.38672,628047.25,2213900.0,0.19199999999999998,80.88225,22724.5,,45223.75,-0.026250000000000002,10.770125,,,1614.75
"[2014-01-08, 2014-01-14]",0.0,739.05,0.0,4.0,2014-01-14,41048.0,2905.0,21330.0,3551.0,22520.0,0.0,123.89687599999999,1107444.8,2228268.6,-0.22400000000000003,80.8836,27309.0,,45604.8,0.14725,10.87465,,,1613.6
"[2014-01-15, 2014-01-21]",0.0,745.225,0.0,3.25,2014-01-21,42009.0,2860.0,23176.0,3558.0,22660.0,0.0,124.2578125,860480.5,2203135.25,0.47,81.223,19072.6,,45155.4,-0.002999999999999989,10.962599999999998,,,1769.2
"[2014-01-22, 2014-01-28]",0.0,732.82,0.0,1.0,2014-01-28,41416.0,3442.0,22655.0,4455.0,22244.0,0.0,124.740624,1363332.4,2281825.4,-0.5690000000000001,80.72800000000001,20826.2,,48839.2,0.1975,11.1137,,,2062.6
"[2014-01-29, 2014-02-04]",0.0,704.46,0.0,1.4,2014-02-04,40706.0,4962.0,21395.0,5144.0,21261.0,0.0,125.878124,1519724.6,2371603.6,0.5670000000000001,81.10220000000001,20809.4,,48562.4,0.031000000000000028,11.25425,,,2276.0
"[2014-02-05, 2014-02-11]",0.0,711.67,0.0,1.0,2014-02-11,42182.0,5935.0,21649.0,5537.0,22071.0,0.0,125.79375,1207174.2,2384627.0,-0.52,80.86399999999999,21607.4,,47069.4,-0.10800000000000001,11.13495,,,2275.6
"[2014-02-12, 2014-02-18]",0.45,733.5749999999999,2003.0,5559.25,2014-02-18,43272.0,4699.0,21810.0,5466.0,22405.0,0.03125,125.648435,1001084.0,2394934.0,-0.6579999999999999,80.30460000000001,16504.6,,48055.6,-0.1325,10.9588,,,2119.0
"[2014-02-19, 2014-02-25]",16.35,738.17,6589.8,44122.4,2014-02-25,42475.0,4631.0,21370.0,6144.0,24144.0,1.0625,125.628126,1306605.8,2409162.8,0.11900000000000002,80.23240000000001,15974.0,,50133.6,-0.14975,10.92495,,,1939.4
"[2014-02-26, 2014-03-04]",36.800000000000004,746.22,1825.6,33089.8,2014-03-04,42731.0,4489.0,24859.0,3776.0,23031.0,1.8125,126.2,876872.8,2510328.4,0.01800000000000007,80.15240000000001,22260.2,,50240.0,0.026249999999999996,10.8159,,,2143.4
"[2014-03-05, 2014-03-11]",29.2,776.4300000000001,7.8,20418.0,2014-03-11,45742.0,5075.0,25799.0,3454.0,23584.0,1.046875,125.4625,29357.8,2402654.0,-0.448,79.80160000000001,23537.8,,55700.2,0.07899999999999997,10.746300000000002,,,3042.2
"[2014-03-12, 2014-03-18]",21.75,775.3399999999999,6.4,36.4,2014-03-18,46584.0,5575.0,25812.0,3561.0,24154.0,1.4375,126.018748,10097.4,2427211.4,-0.399,79.50619999999999,18492.2,,59941.0,-0.13349999999999998,10.79095,49.0,,3679.0
"[2014-03-19, 2014-03-25]",35.75,782.83,18.4,23.0,2014-03-25,49257.0,6472.0,26303.0,2737.0,21587.0,1.265625,124.06875,645728.6,2418740.8,0.5439999999999999,80.1828,21974.4,80.22,50668.2,-0.011999999999999983,10.9953,15.0,1.6503,2166.0
"[2014-03-26, 2014-04-01]",49.95,775.2,2.8,12.0,2014-04-01,48534.0,5402.0,26134.0,2725.0,21340.0,0.890625,123.61562799999999,1172712.4,2489864.2,0.161,80.25179999999999,14388.2,80.24499999999999,51046.6,-0.07264999999999999,8.91312,17.5,1.6613250000000002,1948.6
"[2014-04-02, 2014-04-08]",39.95,782.54,2.2,50.8,2014-04-08,48269.0,4584.0,24505.0,3132.0,22103.0,1.5625,123.49375400000001,1357919.6,2554021.0,-0.4139999999999999,80.3546,23372.4,80.3706,51924.2,-0.19275,10.672291666666668,,,2723.0
"[2014-04-09, 2014-04-15]",51.25,798.0600000000001,0.0,1.2,2014-04-15,50964.0,4002.0,25023.0,3087.0,22975.0,0.953125,124.578124,1307557.4,2536857.8,0.05299999999999999,79.6438,15459.4,79.6926,52070.4,0.041550000000000004,8.783240000000001,10.0,1.6725,2305.0
"[2014-04-16, 2014-04-22]",46.349999999999994,792.9624999999999,0.0,2.0,2014-04-22,49408.0,3818.0,25116.0,3401.0,22600.0,0.96875,123.871095,885547.0,2492092.25,-0.020000000000000004,79.95275,9241.25,79.90225000000001,51705.75,-0.04825,10.615749999999998,4.0,1.6786,2914.25
